,coordL,coordW,isLight,isDry,isClear,isCloudy,is_pedestrian,is_adjustable
3555,37.524683,55.512438,0,1,1,0,0,0
3556,37.564048,55.693153,0,1,1,0,1,0
3557,37.504975,55.848982,1,1,1,0,1,0
3558,37.294925,55.466241,1,1,1,0,1,0
3559,37.663783,55.717551,1,1,1,0,1,1
3560,37.355522,55.604639,1,1,1,0,1,1
3561,37.557106,55.89536,1,1,1,0,0,0
3562,37.598155,55.566595,1,1,1,0,0,1
3563,37.584722,55.708352,1,1,1,0,0,0
3564,37.858264,55.71882,1,1,1,0,1,0
3565,37.315407,55.491863,1,1,1,0,0,0
3566,37.74441,55.78914,1,1,1,0,0,0
3567,37.619655,55.656593,1,1,1,0,0,0
3568,37.8741,55.747514,1,1,1,0,1,1
3569,37.750794,55.679871,1,0,1,0,1,0
3570,37.486306,55.878416,1,1,1,0,0,0
3571,37.673106,55.680518,1,1,1,0,1,0
3572,37.761523,55.739017,0,1,0,1,0,1
3573,37.473872,55.588569,1,1,1,0,1,0
3574,37.72012,55.615213,0,1,0,1,0,0
3575,37.455418,55.882533,1,1,1,0,0,0
3576,37.460847,55.870405,1,1,0,1,0,0
3577,37.460879,55.726047,0,1,1,0,0,0
3578,37.677623,55.716759,1,1,0,1,0,0
3579,37.505747,55.618534,1,1,1,0,0,0
3580,37.330256,55.492203,1,1,1,0,0,0
3581,36.992233,55.220554,1,1,1,0,0,0
3582,37.545905,55.728536,1,1,1,0,0,1
3583,37.667506,55.887461,1,1,1,0,0,0
3584,37.537022,55.764835,0,1,1,0,0,0
3585,37.820445,55.823472,0,1,1,0,0,0
3586,37.545004,55.469081,1,1,1,0,0,0
3587,37.611405,55.700983,1,1,1,0,0,0
3588,37.841506,55.737923,1,1,1,0,0,0
3589,37.382183,55.651684,1,1,1,0,1,0
3590,37.661101,55.605057,1,1,1,0,1,0
3591,37.667785,55.679079,1,0,1,0,0,0
3592,37.622037,55.767249,1,1,1,0,1,1
3593,37.151653,55.977112,0,0,0,1,0,0
3594,37.557653,55.7463,1,1,1,0,1,1
3595,37.350308,55.935513,0,0,0,0,0,0
3596,37.687794,55.576301,1,1,1,0,0,0
3597,37.571568,55.778413,1,1,1,0,0,0
3598,37.1843,55.352848,0,1,1,0,0,0
3599,37.553866,55.790871,1,1,1,0,0,0
3600,37.625309,55.678207,0,1,0,1,0,0
3601,37.804577,55.806696,1,1,1,0,0,0
3602,37.815585,55.797246,1,1,1,0,0,0
3603,37.574251,55.911046,1,1,1,0,0,0
3604,37.695293,55.612693,1,1,1,0,0,0
3605,37.168121,55.981746,1,1,1,0,1,0
3606,37.518386,55.803675,1,1,1,0,0,0
3607,37.448294,55.565012,1,1,1,0,0,0
3608,37.706162,55.817481,1,1,0,1,0,0
3609,37.208741,55.534448,1,1,1,0,0,1
3610,37.663225,55.887575,0,1,1,0,1,0
3611,37.689414,55.576574,0,1,0,1,0,0
3612,37.252793,55.409284,0,1,1,0,0,0
3613,37.274423,55.442946,1,1,1,0,0,0
3614,37.395229,55.780941,1,1,1,0,0,0
3615,37.613829,55.619733,1,1,1,0,0,0
3616,37.567996,55.582026,1,1,1,0,0,0
3617,37.683728,55.768855,1,1,1,0,0,0
3618,37.800479,55.753993,1,1,1,0,1,0
3619,37.407675,55.829902,1,1,1,0,0,0
3620,37.679393,55.738032,0,1,1,0,0,0
3621,37.746266,55.706327,1,1,0,1,1,0
3622,37.721204,55.741263,1,1,0,1,1,1
3623,37.160933,55.979993,1,1,0,1,1,0
3624,37.842096,55.78508,1,1,1,0,0,0
3625,37.755182,55.631491,1,0,0,1,1,0
3626,37.656627,55.677724,1,1,0,1,0,0
3627,37.514212,55.805176,1,1,1,0,0,0
3628,37.621404,55.701261,1,1,0,1,1,1
3629,37.459506,55.809578,1,0,1,0,0,0
3630,37.404252,55.865956,1,1,0,1,0,0
3631,37.74176,55.596814,0,1,0,1,0,0
3632,37.677076,55.715581,0,0,0,1,1,0
3633,37.710968,55.642585,1,1,1,0,0,0
3634,37.59926,55.602324,1,1,0,1,0,0
3635,37.501971,55.739947,1,1,1,0,1,0
3636,37.764806,55.862248,1,1,0,1,0,0
3637,37.559724,55.746385,1,1,1,0,0,0
3638,37.668203,55.707167,1,1,1,0,0,0
3639,37.538288,55.691937,0,1,0,1,1,0
3640,37.830563,55.749796,1,1,0,1,0,0
3641,37.746534,55.672769,1,0,0,0,0,1
3642,37.567223,55.798911,1,1,0,1,0,0
3643,37.795544,55.723805,0,1,0,1,0,0
3644,37.612209,55.769681,1,1,1,0,1,0
3645,37.538223,55.775077,1,1,0,1,0,1
3646,37.677044,55.872175,1,1,1,0,1,0
3647,37.461233,55.685992,0,0,0,1,1,0
3648,37.761319,55.808064,1,1,0,1,0,0
3649,37.655318,55.636887,1,1,0,1,0,0
3650,37.409263,55.558672,1,0,0,0,0,0
3651,37.67096,55.892966,0,0,0,0,1,0
3652,37.758497,55.675189,1,0,0,1,0,0
3653,37.698276,55.612365,1,1,0,1,0,0
3654,37.779365,55.670808,1,1,1,0,0,1
3655,37.597532,55.584075,1,1,0,1,0,0
3656,37.598906,55.768173,1,1,1,0,0,0
3657,37.6134,55.758165,1,1,1,0,1,0
3658,37.731793,55.610245,1,0,0,1,1,1
3659,37.619859,55.643554,0,0,0,0,0,0
3660,37.656959,55.625185,0,0,0,0,0,0
3661,37.777433,55.67773,1,1,0,1,0,0
3662,37.118404,55.589223,0,0,0,0,1,0
3663,37.147382,55.983691,1,0,0,1,1,1
3664,37.708157,55.728621,1,1,0,1,0,0
3665,37.596588,55.576149,0,1,0,1,0,0
3666,37.101399,55.715333,1,0,0,0,0,0
3667,37.535541,55.761497,1,1,1,0,0,0
3668,37.338903,55.645025,1,1,0,1,0,0
3669,37.564981,55.81519,0,0,0,0,1,0
3670,37.50903,55.702113,1,1,0,1,0,0
3671,37.515124,55.815697,0,0,0,0,1,0
3672,37.765986,55.653319,0,0,0,1,0,0
3673,37.544961,55.792234,0,0,0,0,1,0
3674,37.792958,55.816776,0,0,0,0,1,0
3675,37.746395,55.793254,0,0,0,0,0,0
3676,37.840798,55.732571,0,0,0,0,0,0
3677,37.675638,55.709633,0,0,0,0,1,0
3678,37.796896,55.810024,1,1,0,1,0,0
3679,37.073686,55.718868,1,1,1,0,0,0
3680,37.652324,55.684329,1,1,1,0,0,0
3681,37.473711,55.626984,1,0,0,1,0,0
3682,37.521948,55.740104,1,1,0,1,0,0
3683,37.750676,55.684081,0,0,0,1,0,1
3684,37.377934,55.844994,1,1,0,1,0,1
3685,37.41129,55.76364,1,1,1,0,1,0
3686,37.841281,55.792427,1,0,1,0,0,0
3687,37.605622,55.792862,0,0,0,1,0,0
3688,37.503676,55.740146,1,1,1,0,0,0
3689,37.660586,55.813834,1,0,0,1,0,1
3690,37.711054,55.696708,0,0,0,1,0,0
3691,37.154742,55.978229,1,0,0,1,1,0
3692,37.655382,55.627845,1,1,1,0,1,0
3693,37.374126,55.461035,1,0,1,0,0,0
3694,37.52861,55.591473,0,0,0,0,0,0
3695,37.765986,55.862037,1,0,0,1,0,0
3696,37.487133,55.673791,1,0,0,0,0,1
3697,37.550733,55.7918,1,1,0,1,0,1
3698,37.627745,55.734807,1,1,1,0,1,0
3699,37.500265,55.872349,1,1,1,0,0,1
3700,37.475159,55.775716,1,0,0,0,0,0
3701,37.754613,55.867907,1,0,0,1,0,0
3702,37.560807,55.759861,1,0,0,1,0,0
3703,37.683685,55.868991,1,0,1,0,1,0
3704,37.817559,55.699024,1,0,0,1,1,0
3705,37.771972,55.807449,1,0,1,0,0,0
3706,37.62017,55.69857,1,1,1,0,0,0
3707,37.595279,55.742357,1,1,1,0,0,0
3708,37.547611,55.754506,1,1,1,0,0,0
3709,37.658848,55.893399,1,1,1,0,0,0
3710,37.454259,55.735864,1,0,0,1,1,0
3711,37.653322,55.831433,1,1,1,0,1,1
3712,37.7846,55.708709,0,1,0,1,0,0
3713,37.162006,55.984039,1,0,0,1,1,1
3714,37.479032,55.778419,1,1,1,0,0,0
3715,37.809384,55.707796,1,1,0,1,1,0
3716,37.221851,55.707385,1,0,0,0,0,0
3717,37.843416,55.772554,0,0,0,1,0,0
3718,37.790254,55.714523,1,1,0,1,0,0
3719,37.495115,55.763416,1,0,0,1,0,0
3720,37.568758,55.742828,1,1,1,0,0,0
3721,37.52978,55.677639,1,0,0,1,1,1
3722,37.819448,55.757422,1,0,0,1,1,0
3723,37.564466,55.766374,1,1,1,0,0,0
3724,37.60942,55.575379,1,1,0,1,0,0
3725,37.71261,55.800328,1,1,1,0,1,0
3726,37.622584,55.724675,1,1,1,0,0,0
3727,37.582115,55.806159,1,1,1,0,0,0
3728,37.664727,55.752043,1,1,0,1,0,0
3729,37.644374,55.823924,1,1,1,0,0,1
3730,37.568704,55.796529,1,1,0,1,1,0
3731,37.582523,55.709821,1,1,1,0,0,0
3732,37.158487,55.986278,1,1,1,0,1,0
3733,37.857406,55.713786,1,1,0,1,0,0
3734,37.56938,55.539177,1,1,0,1,0,0
3735,37.058473,55.70762,1,1,1,0,0,0
3736,37.580817,55.80915,1,1,1,0,0,0
3737,37.810135,55.719642,1,1,0,1,0,0
3738,37.549145,55.800497,1,1,0,1,0,1
3739,37.507818,55.897201,0,0,0,1,0,0
3740,37.324816,55.638504,1,1,0,1,0,0
3741,37.565668,55.651581,1,1,0,1,0,0
3742,37.516433,55.736335,0,1,1,0,0,0
3743,37.637283,55.765185,1,1,1,0,0,1
3744,37.557009,55.552719,0,1,0,1,0,0
3745,37.170374,55.673579,1,1,1,0,0,0
3746,37.841259,55.735622,1,1,1,0,0,0
3747,37.536314,55.539013,1,1,1,0,1,0
3748,37.737533,55.685061,1,1,0,1,1,1
3749,37.728156,55.880986,0,1,1,0,0,0
3750,37.842085,55.753697,1,1,0,1,0,0
3751,37.570935,55.783638,1,1,0,1,1,0
3752,37.522345,55.654929,0,1,0,1,1,0
3753,37.558404,55.673815,0,1,0,1,0,0
3754,37.354428,55.855167,0,1,0,1,0,0
3755,37.228117,55.392366,1,1,1,0,1,0
3756,37.734486,55.653373,1,1,0,1,0,0
3757,37.295322,55.606609,1,1,0,1,0,1
3758,37.513139,55.890072,0,1,0,1,0,0
3759,37.385477,55.369954,1,1,1,0,0,1
3760,37.584293,55.769899,0,1,1,0,0,1
3761,37.769687,55.746723,1,1,0,1,0,0
3762,37.806315,55.816975,1,1,0,1,1,0
3763,37.5286,55.872121,1,1,0,1,1,0
3764,37.599421,55.813659,1,0,0,1,1,0
3765,37.805007,55.673047,0,1,0,1,0,0
3766,37.606641,55.784489,1,1,1,0,1,0
3767,37.605686,55.764696,0,1,1,0,0,1
3768,37.613153,55.793236,1,1,1,0,0,1
3769,37.543931,55.728355,1,1,1,0,1,0
3770,37.564766,55.898284,0,1,1,0,0,0
3771,37.788033,55.743872,1,1,0,1,1,0
3772,37.549424,55.546607,1,1,0,1,0,0
3773,37.769473,55.738117,1,1,1,0,0,0
3774,37.527752,55.793984,1,1,1,0,1,0
3775,37.744346,55.613965,1,1,1,0,1,1
3776,37.768453,55.860749,0,1,0,1,0,0
3777,37.231293,55.592,0,1,1,0,0,0
3778,37.326983,55.638897,1,1,1,0,1,0
3779,37.747457,55.626857,0,1,0,1,0,0
3780,37.392236,55.845392,0,1,1,0,0,0
3781,37.19312,55.970724,1,1,1,0,0,0
3782,37.817184,55.738703,1,1,1,0,0,1
3783,37.704145,55.802722,1,0,1,0,1,0
3784,37.662463,55.597893,1,1,0,1,0,0
3785,37.619312,55.636651,1,1,1,0,0,0
3786,37.513676,55.714481,1,1,1,0,0,0
3787,37.605332,55.637765,1,0,1,0,1,0
3788,37.749453,55.681166,1,0,0,1,1,0
3789,37.51757,55.853258,0,1,1,0,1,1
3790,37.544779,55.916013,1,1,1,0,1,1
3791,37.674984,55.715103,1,1,0,1,0,0
3792,37.471157,55.583693,0,1,1,0,0,1
3793,37.161995,55.978265,1,1,0,1,0,0
3794,37.490373,55.711096,1,1,0,1,0,0
3795,37.550079,55.792976,0,1,0,1,1,0
3796,37.840444,55.70244,1,1,1,0,0,0
3797,37.586632,55.88997,1,1,0,1,0,0
3798,37.484547,55.788265,0,1,0,1,0,1
3799,37.551441,55.667735,0,1,1,0,0,0
3800,37.691045,55.759927,1,0,0,1,0,0
3801,37.642057,55.745787,0,1,0,1,0,0
3802,37.572094,55.835729,1,1,0,1,0,1
3803,37.520585,55.754506,1,1,1,0,0,1
3804,37.54554,55.618758,1,1,0,1,0,0
3805,37.500887,55.603324,1,0,0,0,0,0
3806,37.728971,55.679798,1,0,0,1,0,0
3807,37.747393,55.708146,1,0,0,1,0,1
3808,37.823964,55.702089,0,1,0,1,0,0
3809,37.780244,55.854715,1,0,0,0,0,0
3810,37.762327,55.676786,1,0,0,1,0,1
3811,37.803226,55.62991,0,0,0,1,0,0
3812,37.684189,55.815444,1,0,0,1,1,0
3813,37.798923,55.799285,1,0,0,1,1,1
3814,37.732769,55.688049,1,0,0,1,1,0
3815,37.543362,55.791125,1,1,1,0,0,0
3816,37.369609,55.781442,1,0,0,0,0,0
3817,37.156309,55.97001,1,0,0,1,0,1
3818,37.396023,55.833879,1,0,0,0,0,1
3819,37.658279,55.572285,1,1,0,1,0,0
3820,37.576858,55.536457,1,1,1,0,1,0
3821,37.731214,55.88506,1,0,1,0,0,0
3822,37.478979,55.812086,0,1,0,1,0,0
3823,37.565324,55.68027,1,1,0,1,1,0
3824,37.509803,55.617092,1,1,0,1,0,0
3825,37.185695,55.293473,1,1,1,0,0,0
3826,37.491617,55.88985,0,1,0,1,0,0
3827,37.198752,55.713224,1,1,0,1,0,0
3828,37.155322,55.984117,1,0,0,1,0,0
3829,37.69142,55.793212,1,1,0,1,1,0
3830,37.678481,55.852511,1,1,1,0,1,1
3831,37.941155,55.707989,0,1,0,1,1,1
3832,37.808375,55.745255,1,1,0,1,0,0
3833,37.493548,55.821417,1,1,0,1,0,0
3834,37.633463,55.821321,1,1,1,0,0,0
3835,37.620095,55.653827,1,1,1,0,1,0
3836,37.632219,55.640242,1,0,1,0,0,0
3837,37.409842,55.739053,1,0,0,0,0,0
3838,37.505243,55.701055,1,0,0,0,0,0
3839,37.284465,55.744096,1,0,0,1,0,0
3840,37.749238,55.67753,1,0,0,0,0,1
3841,37.656659,55.790853,0,1,1,0,0,0
3842,37.535391,55.716288,0,0,0,1,0,1
3843,37.266065,55.324182,1,1,1,0,0,0
3844,37.74014,55.699683,1,1,1,0,1,0
3845,37.741438,55.648633,1,1,1,0,1,0
3846,37.692418,55.769325,1,1,1,0,0,1
3847,37.732619,55.609099,0,1,0,1,0,0
3848,37.742296,55.636184,1,1,1,0,1,0
3849,37.409327,55.884892,1,1,1,0,1,0
3850,37.754409,55.693999,1,0,0,1,0,0
3851,37.615246,55.756963,1,1,1,0,0,1
3852,37.820016,55.772814,0,1,0,1,0,0
3853,37.43204,55.824672,1,1,1,0,0,1
3854,37.472981,55.668031,1,1,0,1,0,0
3855,36.954167,55.488234,1,1,1,0,0,0
3856,37.636521,55.70056,1,0,1,0,0,0
3857,37.441406,55.548956,1,1,0,1,0,0
3858,37.476876,55.652943,1,1,0,1,0,0
3859,37.722362,55.783632,1,1,0,1,1,0
3860,37.44632,55.731714,1,1,0,1,1,0
3861,37.501198,55.741239,1,1,0,1,1,1
3862,37.547697,55.943877,1,1,1,0,0,0
3863,37.531292,55.798459,1,1,0,1,1,0
3864,37.177584,55.723902,0,1,0,1,1,0
3865,37.466093,55.806473,1,1,1,0,0,0
3866,37.520521,55.528995,1,1,1,0,0,0
3867,37.843029,55.704459,1,1,0,1,0,0
3868,37.576311,55.714843,1,1,1,0,0,0
3869,37.655092,55.721714,0,1,0,1,1,0
3870,37.728649,55.656636,1,1,0,1,1,0
3871,37.653751,55.705148,1,1,1,0,1,0
3872,37.651091,55.877285,1,1,1,0,1,0
3873,37.605236,55.614941,0,1,0,1,1,0
3874,37.626264,55.701962,0,1,0,1,0,0
3875,37.492239,55.73863,1,1,1,0,0,0
3876,37.51683,55.801311,0,0,0,1,1,0
3877,37.727491,55.730952,1,1,1,0,0,0
3878,37.541989,55.898362,1,0,1,0,1,0
3879,37.49976,55.741898,0,1,1,0,1,1
3880,37.766318,55.66817,1,1,1,0,0,0
3881,37.798601,55.810368,1,1,1,0,1,1
3882,37.576042,55.780634,0,1,1,0,0,0
3883,37.758068,55.624083,0,1,0,1,0,0
3884,37.396935,55.917684,1,1,1,0,0,1
3885,37.350061,55.950918,1,1,1,0,1,1
3886,37.402654,55.774352,1,1,0,1,0,0
3887,37.69936,55.634507,0,1,0,1,1,1
3888,37.67567,55.706466,1,1,0,1,1,0
3889,37.843019,55.704495,1,1,0,1,0,0
3890,37.717652,55.620042,0,0,0,1,1,1
3891,37.585731,55.669725,1,1,1,0,1,1
3892,37.529104,55.536245,1,1,1,0,1,0
3893,37.283639,55.505798,1,1,1,0,0,0
3894,37.572942,55.752175,1,1,1,0,0,1
3895,37.859563,55.745092,1,1,0,1,0,0
3896,37.512925,55.63183,1,1,1,0,1,0
3897,37.903916,55.708032,1,1,0,1,1,1
3898,37.410765,55.829444,1,1,1,0,0,0
3899,37.412256,55.750243,1,1,0,1,1,0
3900,37.336822,55.31055,1,1,1,0,0,0
3901,37.535756,55.762076,1,1,1,0,0,0
3902,37.578177,55.745708,0,1,1,0,0,0
3903,37.379909,55.911335,0,1,1,0,0,0
3904,37.719573,55.712958,0,1,0,1,0,0
3905,37.483109,55.736256,0,0,0,1,0,0
3906,37.311287,55.473369,1,1,1,0,1,1
3907,37.498087,55.723485,1,0,1,0,1,0
3908,37.413393,55.829071,0,1,1,0,0,0
3909,37.474998,55.865403,1,1,1,0,1,0
3910,37.58778,55.577581,1,1,1,0,0,0
3911,37.819297,55.711199,1,1,0,1,0,1
3912,37.751523,55.699997,1,1,1,0,0,0
3913,37.236357,55.755931,0,1,1,0,0,0
3914,37.721837,55.744325,0,1,0,1,0,0
3915,37.725699,55.590121,1,1,0,1,0,0
3916,37.717867,55.765432,0,1,0,1,1,1
3917,37.475266,55.76641,1,1,1,0,0,0
3918,37.839575,55.81044,1,1,0,1,0,0
3919,37.525048,55.802451,0,1,0,1,0,0
3920,37.819211,55.771413,1,1,0,1,0,1
3921,37.362517,55.644141,0,1,1,0,0,0
3922,37.518804,55.852451,0,1,0,1,0,0
3923,37.578027,55.765505,0,1,1,0,0,0
3924,37.770706,55.618067,0,0,0,1,1,0
3925,37.597436,55.770876,0,0,1,0,0,0
3926,37.634708,55.792874,1,0,0,1,0,0
3927,37.568629,55.846265,1,1,1,0,0,1
3928,37.660897,55.838892,1,1,1,0,0,0
3929,37.568328,55.581996,0,1,0,1,0,0
3930,36.891661,55.465463,1,1,0,1,0,0
3931,37.564445,55.583148,0,1,0,1,0,0
3932,37.850132,55.778781,1,1,0,1,0,0
3933,37.506455,55.676931,1,0,0,0,0,1
3934,37.732962,55.607978,1,1,1,0,0,0
3935,37.431664,55.783107,1,1,1,0,0,0
3936,37.471919,55.657622,0,0,0,1,0,0
3937,37.865388,55.742121,0,1,0,1,0,0
3938,37.544618,55.919464,1,0,0,1,0,0
3939,37.284851,55.60759,1,0,0,1,0,0
3940,37.479783,55.782106,1,1,0,1,1,0
3941,37.469312,55.776694,1,1,1,0,0,0
3942,37.614967,55.858208,1,1,1,0,1,0
3943,37.744067,55.598056,1,1,1,0,0,0
3944,37.560582,55.675606,1,1,1,0,0,0
3945,37.493892,55.809313,1,1,1,0,0,1
3946,37.371551,55.742127,0,1,1,0,0,0
3947,37.635834,55.87814,1,1,1,0,1,1
3948,37.757649,55.657991,1,1,1,0,1,0
3949,37.661959,55.882743,1,1,1,0,0,1
3950,37.725152,55.730862,1,1,0,1,0,0
3951,37.580388,55.529973,0,1,1,0,0,0
3952,37.623003,55.767147,1,1,1,0,0,0
3953,37.379329,55.726989,1,1,1,0,0,0
3954,37.792625,55.809825,1,0,0,1,0,0
3955,37.41643,55.904317,1,1,1,0,1,1
3956,37.456298,55.829312,0,1,1,0,1,0
3957,37.408158,55.804121,1,1,1,0,1,0
3958,37.563715,55.677463,1,1,1,0,1,0
3959,37.315675,55.629662,1,1,1,0,0,0
3960,37.534844,55.885325,1,1,1,0,1,0
3961,37.592672,55.606548,1,1,1,0,1,0
3962,37.639976,55.704241,1,1,1,0,0,0
3963,37.355415,55.599778,1,1,1,0,0,0
3964,37.880752,55.814352,1,1,1,0,0,0
3965,37.569058,55.863976,1,1,1,0,0,0
3966,37.758894,55.727334,1,1,1,0,0,0
3967,37.870088,55.821947,0,1,1,0,0,0
3968,37.518235,55.733737,1,1,1,0,0,0
3969,37.578135,55.877038,1,1,1,0,0,0
3970,37.76678,55.676247,0,1,1,0,1,0
3971,37.565861,55.85065,0,1,0,1,0,1
3972,37.229512,55.987076,1,1,1,0,1,0
3973,37.494847,55.772669,1,1,1,0,0,0
3974,37.551999,55.553362,1,1,1,0,0,1
3975,37.495716,55.704586,0,0,0,1,1,0
3976,37.519652,55.786269,1,1,1,0,1,0
3977,37.772874,55.802155,1,1,1,0,1,0
3978,37.777905,55.811531,1,1,1,0,1,0
3979,37.438563,55.656878,1,1,1,0,0,0
3980,37.526507,55.772844,1,1,1,0,0,0
3981,37.420528,55.618582,1,1,1,0,1,1
3982,37.489471,55.645648,1,0,0,1,1,0
3983,37.543362,55.919987,1,1,1,0,1,1
3984,37.288402,55.440311,1,1,1,0,0,1
3985,37.451684,55.825214,1,1,1,0,1,0
3986,37.819448,55.711386,1,0,0,1,0,1
3987,37.676926,55.887617,0,0,0,1,0,0
3988,37.722802,55.601081,0,0,0,1,0,1
3989,37.840755,55.793103,0,0,0,0,0,0
3990,37.432019,55.662543,0,0,0,0,0,0
3991,37.379801,55.796812,0,0,0,1,0,0
3992,37.781489,55.617467,0,1,0,1,0,0
3993,37.741202,55.653506,1,1,0,1,0,0
3994,37.561204,55.679218,0,1,0,1,1,0
3995,37.461169,55.70299,1,1,1,0,1,0
3996,37.514287,55.77752,0,1,0,1,0,0
3997,37.457564,55.778425,1,1,1,0,0,0
3998,37.757167,55.654202,1,1,0,1,1,0
3999,37.373128,55.789484,1,1,1,0,0,0
4000,37.535305,55.752115,1,1,1,0,0,0
4001,37.629365,55.783198,1,1,1,0,0,0
4002,37.600021,55.710407,1,1,1,0,0,0
4003,37.458808,55.639793,1,1,0,1,0,0
4004,37.646456,55.703467,1,0,0,1,0,0
4005,37.537344,55.890939,0,1,0,1,1,0
4006,37.560035,55.763356,1,1,1,0,0,0
4007,37.397182,55.858593,1,1,1,0,0,0
4008,37.462971,55.883014,0,1,1,0,0,0
4009,37.482423,55.784935,0,0,1,0,0,0
4010,37.504685,55.862001,0,1,1,0,0,0
4011,37.370961,55.742532,1,1,1,0,0,0
4012,37.604367,55.674632,0,1,0,1,1,0
4013,37.548501,55.911792,1,1,0,1,0,0
4014,37.481253,55.775469,1,1,1,0,1,1
4015,37.580345,55.702343,1,1,0,1,1,1
4016,37.552922,55.554843,1,1,0,1,0,0
4017,37.469966,55.600075,1,1,1,0,0,0
4018,37.825381,55.689361,1,0,0,1,0,0
4019,37.571504,55.745449,1,1,1,0,0,0
4020,37.829318,55.812761,1,0,0,1,1,1
4021,37.492561,55.841976,0,1,0,1,1,1
4022,37.644675,55.823984,1,0,0,1,0,1
4023,37.637293,55.573759,1,0,0,1,0,0
4024,37.463583,55.864867,0,1,0,1,0,0
4025,37.153906,55.318487,0,0,1,0,1,1
4026,37.489246,55.568785,1,1,1,0,1,0
4027,37.819276,55.711187,1,1,1,0,0,1
4028,37.526175,55.642645,1,1,0,1,0,1
4029,37.28498,55.393042,1,1,1,0,0,0
4030,37.623743,55.654614,1,1,0,1,0,0
4031,37.616351,55.793356,0,0,1,0,0,1
4032,37.538888,55.787807,1,1,1,0,1,0
4033,37.579594,55.825117,0,1,1,0,1,0
4034,37.561054,55.782583,1,1,1,0,1,0
4035,37.722631,55.806262,1,1,1,0,1,0
4036,37.517678,55.777273,1,1,1,0,1,1
4037,37.599796,55.752985,1,1,1,0,0,0
4038,37.395315,55.888664,0,1,1,0,0,0
4039,37.448831,55.723243,1,1,1,0,0,0
4040,37.568747,55.492446,1,1,1,0,0,0
4041,37.085059,55.711096,1,0,0,1,0,0
4042,37.619827,55.64488,1,0,1,0,1,1
4043,37.466608,55.632684,1,1,1,0,0,0
4044,37.389865,55.906897,1,1,0,1,0,1
4045,37.383116,55.718614,1,1,1,0,0,0
4046,37.764398,55.655013,1,1,1,0,1,0
4047,37.546248,55.587489,1,1,1,0,0,0
4048,37.553447,55.556973,0,0,0,1,0,0
4049,37.519373,55.680615,1,1,1,0,1,0
4050,37.672334,55.572243,0,1,0,1,0,0
4051,37.593724,55.851312,1,1,1,0,0,0
4052,37.556441,55.77778,1,1,1,0,0,0
4053,37.738477,55.680149,0,0,0,1,1,1
4054,37.747972,55.871254,1,1,1,0,0,0
4055,37.574916,55.722669,0,1,0,1,0,0
4056,37.720721,55.879084,0,0,0,1,0,0
4057,37.699156,55.767877,1,1,1,0,1,0
4058,37.472477,55.727606,1,0,0,1,0,0
4059,37.633699,55.708763,1,1,1,0,1,0
4060,37.665864,55.690002,1,1,1,0,0,1
4061,37.635598,55.748836,1,1,1,0,0,0
4062,37.604549,55.702228,0,1,0,1,0,0
4063,37.564734,55.503476,1,1,1,0,0,0
4064,37.694231,55.747671,1,1,1,0,0,1
4065,37.72424,55.786033,1,1,0,1,0,0
4066,37.899785,55.709621,1,1,1,0,0,0
4067,37.404445,55.746282,1,1,1,0,0,0
4068,37.553201,55.758165,1,1,1,0,0,0
4069,37.473797,55.567044,1,1,1,0,1,0
4070,37.81683,55.638837,1,1,0,1,0,0
4071,37.642057,55.783548,1,1,1,0,0,1
4072,37.48474,55.866938,1,1,0,1,1,1
4073,37.46177,55.683609,0,1,0,1,0,0
4074,37.182187,55.308449,1,1,1,0,1,0
4075,37.637851,55.811905,0,1,1,0,0,0
4076,37.533696,55.739959,1,1,1,0,1,0
4077,37.67228,55.585519,0,1,0,1,1,0
4078,37.396388,55.734106,1,1,0,1,1,0
4079,37.485191,55.666028,0,1,0,1,1,1
4080,37.619215,55.635645,1,1,0,1,0,0
4081,37.837332,55.653851,0,1,0,1,0,0
4082,37.527838,55.905345,1,1,1,0,0,0
4083,37.383213,55.800352,1,1,1,0,0,0
4084,37.365017,55.849018,1,1,1,0,1,0
4085,37.459871,55.8093,1,1,1,0,1,0
4086,37.811691,55.810416,1,1,0,1,0,1
4087,37.796692,55.723461,1,1,0,1,0,0
4088,37.393985,55.826624,0,1,1,0,1,1
4089,37.382376,55.720137,1,1,1,0,0,0
4090,37.515199,55.595068,0,1,1,0,0,0
4091,37.170632,55.543803,1,1,1,0,0,1
4092,37.727308,55.59428,1,1,1,0,0,0
4093,37.53876,55.741221,1,1,1,0,0,0
4094,37.588735,55.752665,0,1,1,0,0,0
4095,37.57689,55.667493,0,1,1,0,0,0
4096,37.48445,55.675884,1,1,1,0,0,1
4097,37.51521,55.815697,1,1,1,0,1,0
4098,37.469999,55.691828,1,1,1,0,0,0
4099,37.479622,55.841139,1,0,1,0,0,0
4100,37.586868,55.889561,1,1,1,0,1,1
4101,37.567888,55.77075,1,1,1,0,0,0
4102,37.816433,55.717684,1,1,1,0,1,0
4103,37.490255,55.656617,1,0,0,0,0,0
4104,37.58866,55.772041,0,1,1,0,0,1
4105,37.656637,55.647247,0,1,0,1,0,0
4106,37.163755,55.723563,1,1,1,0,0,0
4107,37.749764,55.671099,1,1,1,0,1,0
4108,37.48724,55.691211,1,1,0,1,0,0
4109,37.750386,55.710643,1,1,0,1,0,0
4110,37.581278,55.826968,1,1,1,0,1,0
4111,37.842611,55.779065,1,1,1,0,0,0
4112,37.781017,55.660122,1,1,1,0,0,0
